listing_id,neighbourhood_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version
48598128,Watergraafsmeer,Room in hotel,Private room,4,1.0,2.0,,,2,30,True,True,4,136.0,136.0,227.15441176470588,1027.0,233.0,21,0.23076923076923078,1.2307692307692308,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
48635632,Slotervaart,Entire home,Entire home/apt,4,1.0,2.0,2.0,252.0,3,1125,False,False,1,4.0,4.0,261.5,416.0,261.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
48636182,Geuzenveld - Slotermeer,Entire townhouse,Entire home/apt,5,1.5,4.0,3.0,327.0,3,23,False,False,1,20.0,20.0,306.7,796.0,242.0,40,0.43956043956043955,3.0,23.0,0,0.0,3.0,23.0,30,0,0.0,1,2026-04-11,v1_student
48668767,Watergraafsmeer,Room in hotel,Private room,4,1.0,2.0,3.0,247.0,2,30,True,True,4,143.0,143.0,197.9090909090909,998.0,240.0,21,0.23076923076923078,1.2307692307692308,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
48668901,Watergraafsmeer,Room in hotel,Private room,4,1.0,2.0,3.0,237.0,2,30,True,True,4,176.0,176.0,198.0568181818182,998.0,237.0,21,0.23076923076923078,1.2307692307692308,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
48668956,Watergraafsmeer,Room in hotel,Private room,4,1.0,2.0,3.0,253.0,2,30,True,True,4,244.0,244.0,228.3483606557377,1111.0,229.0,21,0.23076923076923078,1.2307692307692308,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
48697718,Osdorp,Private room in townhouse,Private room,2,1.0,1.0,1.0,93.0,4,7,False,True,1,98.0,98.0,271.5816326530612,1015.0,223.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
48708182,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,301.0,2,30,False,True,1,35.0,35.0,271.2857142857143,977.0,216.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-04-11,v1_student
48714757,Oud-Oost,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,265.0,4,365,False,False,1,12.0,12.0,431.0833333333333,1092.0,226.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-04-11,v1_student
48756406,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,135.0,4,7,False,False,1,1.0,1.0,330.0,330.0,1736.0,0,0.0,4.0,7.0,0,0.0,4.0,7.0,30,0,0.0,1,2026-04-11,v1_student
48778366,Bijlmer-Oost,Entire home,Entire home/apt,3,0.5,1.0,1.0,170.0,3,15,False,False,1,16.0,16.0,207.75,431.0,831.0,58,0.6373626373626373,3.0,15.0,0,0.0,3.0,15.0,30,0,0.0,1,2026-04-11,v1_student
48842752,Centrum-Oost,Private room in guest suite,Private room,2,1.0,1.0,,,3,30,False,True,5,11.0,11.0,296.3636363636364,670.0,602.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
48842950,Centrum-Oost,Private room in guest suite,Private room,2,1.0,1.0,2.0,165.0,3,30,False,True,5,91.0,91.0,249.30769230769232,744.0,261.0,80,0.8791208791208791,3.0,30.0,20,0.6451612903225806,3.0,30.0,30,1,0.03333333333333333,1,2026-04-11,v1_student
48843841,Watergraafsmeer,Entire condo,Entire home/apt,6,1.0,3.0,,,5,7,True,False,1,3.0,3.0,157.33333333333334,215.0,1109.0,0,0.0,5.0,1125.0,0,0.0,5.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
48875301,Centrum-West,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,427.0,2,30,False,True,5,194.0,194.0,233.44329896907217,1038.0,237.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-04-11,v1_student
48989799,Watergraafsmeer,Entire condo,Entire home/apt,2,1.5,2.0,,,4,365,False,False,1,0.0,0.0,,,-1.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-04-11,v1_student
49008373,Oud-Noord,Entire place,Entire home/apt,4,1.0,1.0,2.0,182.0,2,14,True,True,1,163.0,162.0,215.69938650306747,948.0,269.0,91,1.0,2.0,1125.0,31,1.0,2.0,1125.0,30,26,0.8666666666666667,0,2026-04-11,v1_student
49042011,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1,1.0,,2.0,130.0,50,365,False,False,3,1.0,1.0,42.0,42.0,1778.0,42,0.46153846153846156,50.0,365.0,31,1.0,50.0,365.0,30,30,1.0,0,2026-04-11,v1_student
49051706,Slotervaart,Private room in rental unit,Private room,1,1.5,1.0,1.0,65.0,7,1125,False,True,2,46.0,46.0,187.34782608695653,718.0,226.0,91,1.0,7.0,1125.0,31,1.0,7.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
49052116,Slotervaart,Private room in rental unit,Private room,1,1.5,1.0,1.0,65.0,7,180,False,True,2,54.0,54.0,285.05555555555554,775.0,259.0,63,0.6923076923076923,7.0,1125.0,31,1.0,7.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
49052224,Noord-Oost,Entire home,Entire home/apt,4,1.0,3.0,,,3,30,True,False,1,0.0,0.0,,,-1.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
49067570,Centrum-West,Private room in rental unit,Private room,2,1.5,1.0,1.0,108.0,1,1125,True,,2,93.0,93.0,222.7311827956989,1004.0,230.0,91,1.0,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
49085366,Centrum-West,Private room in rental unit,Private room,2,1.0,,,,2,1125,True,False,1,34.0,34.0,179.97058823529412,942.0,348.0,88,0.967032967032967,2.0,1125.0,31,1.0,2.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
49120098,Noord-Oost,Entire home,Entire home/apt,4,2.0,4.0,6.0,181.0,4,25,False,False,1,8.0,8.0,280.5,735.0,244.0,0,0.0,4.0,25.0,0,0.0,4.0,25.0,30,0,0.0,1,2026-04-11,v1_student
49120276,Oud-Noord,Entire loft,Entire home/apt,2,1.5,1.0,,,2,1125,False,False,2,8.0,8.0,419.25,859.0,1108.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49128594,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,,2.0,135.0,30,365,False,False,3,0.0,0.0,,,-1.0,91,1.0,30.0,365.0,31,1.0,30.0,365.0,30,30,1.0,0,2026-04-11,v1_student
49149282,Centrum-Oost,Entire condo,Entire home/apt,1,1.0,1.0,,,3,8,False,False,1,0.0,0.0,,,-1.0,0,0.0,3.0,8.0,0,0.0,3.0,8.0,30,0,0.0,1,2026-04-11,v1_student
49187200,Centrum-West,Entire loft,Entire home/apt,2,1.0,1.0,1.0,341.0,3,30,False,False,1,10.0,10.0,318.4,640.0,308.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
49207726,Centrum-Oost,Entire condo,Entire home/apt,2,1.0,1.0,3.0,235.0,3,39,True,True,1,214.0,214.0,289.1775700934579,992.0,219.0,90,0.989010989010989,3.0,1125.0,30,0.967741935483871,3.0,1125.0,30,19,0.6333333333333333,0,2026-04-11,v1_student
49257338,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,1,10,False,False,1,26.0,26.0,330.1923076923077,1088.0,565.0,0,0.0,2.0,10.0,0,0.0,2.0,10.0,30,0,0.0,1,2026-04-11,v1_student
49264765,Watergraafsmeer,Entire rental unit,Entire home/apt,2,1.0,2.0,,,4,30,False,False,1,7.0,7.0,234.0,556.0,598.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-04-11,v1_student
49284506,Bijlmer-Centrum,Entire rental unit,Entire home/apt,4,1.5,2.0,,,5,21,False,False,1,8.0,8.0,179.0,429.0,643.0,0,0.0,5.0,21.0,0,0.0,5.0,21.0,30,0,0.0,1,2026-04-11,v1_student
49315618,De Pijp - Rivierenbuurt,Private room in bed and breakfast,Private room,3,1.0,1.0,2.0,114.0,3,30,False,True,1,259.0,257.0,236.55984555984557,1020.0,216.0,39,0.42857142857142855,3.318681318681319,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49357760,Zuid,Entire rental unit,Entire home/apt,4,3.5,2.0,3.0,204.0,5,7,False,False,1,1.0,1.0,466.0,466.0,1191.0,58,0.6373626373626373,5.0,7.0,0,0.0,5.0,7.0,30,0,0.0,1,2026-04-11,v1_student
49375834,Centrum-West,Room in boutique hotel,Private room,2,1.0,1.0,1.0,196.0,1,30,True,True,8,266.0,265.0,136.19172932330827,1027.0,221.0,91,1.0,1.2857142857142858,1000.0,31,1.0,1.3225806451612903,1000.0,30,30,1.0,0,2026-04-11,v1_student
49434019,De Baarsjes - Oud-West,Entire condo,Entire home/apt,3,1.0,2.0,,,5,45,False,False,1,1.0,1.0,191.0,191.0,1749.0,0,0.0,5.0,45.0,0,0.0,5.0,45.0,30,0,0.0,1,2026-04-11,v1_student
49466684,Zuid,Room in boutique hotel,Private room,1,1.0,1.0,1.0,108.0,1,1125,True,False,6,365.0,361.0,156.35890410958905,1005.0,246.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49473308,Centrum-West,Room in boutique hotel,Private room,2,1.0,1.0,,,1,360,True,True,8,279.0,279.0,134.0,966.0,215.0,91,1.0,1.2857142857142858,1000.0,31,1.0,1.3225806451612903,1000.0,30,30,1.0,0,2026-04-11,v1_student
49473443,IJburg - Zeeburgereiland,Entire home,Entire home/apt,4,1.0,3.0,,,2,30,True,False,1,0.0,0.0,,,-1.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49473475,Centrum-West,Room in boutique hotel,Private room,2,1.0,1.0,,,1,360,True,True,8,140.0,140.0,168.12857142857143,998.0,227.0,91,1.0,1.2857142857142858,1000.0,31,1.0,1.3225806451612903,1000.0,30,30,1.0,0,2026-04-11,v1_student
49473555,Centrum-West,Room in boutique hotel,Private room,2,1.0,1.0,2.0,196.0,1,360,True,True,8,63.0,63.0,96.11111111111111,449.0,318.0,78,0.8571428571428571,1.2857142857142858,1000.0,24,0.7741935483870968,1.3225806451612903,1000.0,30,23,0.7666666666666667,0,2026-04-11,v1_student
49473612,Centrum-West,Room in boutique hotel,Private room,2,1.0,1.0,2.0,202.0,1,360,True,True,8,746.0,745.0,145.43833780160858,1008.0,216.0,91,1.0,1.2857142857142858,1000.0,31,1.0,1.3225806451612903,1000.0,30,30,1.0,0,2026-04-11,v1_student
49473717,Centrum-West,Room in boutique hotel,Private room,2,1.0,1.0,2.0,222.0,1,360,True,True,8,54.0,54.0,125.88888888888889,829.0,317.0,91,1.0,1.2857142857142858,1000.0,31,1.0,1.3225806451612903,1000.0,30,30,1.0,0,2026-04-11,v1_student
49473775,Centrum-West,Room in boutique hotel,Private room,3,1.0,1.0,3.0,256.0,1,360,True,True,8,417.0,417.0,139.3884892086331,905.0,218.0,91,1.0,1.2857142857142858,1000.0,31,1.0,1.3225806451612903,1000.0,30,30,1.0,0,2026-04-11,v1_student
49475051,Centrum-Oost,Entire loft,Entire home/apt,2,1.5,0.0,1.0,204.0,3,12,False,True,1,19.0,19.0,333.7368421052632,893.0,367.0,91,1.0,3.142857142857143,12.0,31,1.0,3.161290322580645,12.0,30,12,0.4,0,2026-04-11,v1_student
49476309,Watergraafsmeer,Entire home,Entire home/apt,4,2.0,3.0,,,5,30,False,False,1,0.0,0.0,,,-1.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-04-11,v1_student
49478598,IJburg - Zeeburgereiland,Private room in bed and breakfast,Private room,2,1.5,,,,4,99,False,False,1,15.0,15.0,248.73333333333332,612.0,1340.0,0,0.0,3.7142857142857144,1125.0,0,0.0,3.7419354838709675,1125.0,30,0,0.0,1,2026-04-11,v1_student
913597060724659254,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,,,6,365,False,False,1,1.0,1.0,231.0,231.0,932.0,0,0.0,6.0,365.0,0,0.0,6.0,365.0,30,0,0.0,1,2026-04-11,v1_student
49484600,Zuid,Room in boutique hotel,Private room,2,1.0,1.0,1.0,125.0,1,1125,True,False,6,422.0,420.0,188.74170616113744,4012.0,273.0,91,1.0,1.010989010989011,45.0,31,1.0,1.032258064516129,45.0,30,30,1.0,0,2026-04-11,v1_student
49484677,Zuid,Room in boutique hotel,Private room,2,1.0,1.0,1.0,120.0,1,1125,True,False,6,224.0,223.0,187.13392857142858,1779.0,231.0,91,1.0,1.010989010989011,45.0,31,1.0,1.032258064516129,45.0,30,30,1.0,0,2026-04-11,v1_student
49484720,Zuid,Room in boutique hotel,Private room,2,1.0,1.0,,,1,1125,True,False,6,368.0,366.0,158.97826086956522,999.0,226.0,91,1.0,1.010989010989011,45.0,31,1.0,1.032258064516129,45.0,30,30,1.0,0,2026-04-11,v1_student
49484754,Zuid,Room in boutique hotel,Private room,2,1.0,1.0,1.0,155.0,1,1125,True,False,6,18.0,18.0,156.38888888888889,613.0,241.0,91,1.0,1.010989010989011,45.0,31,1.0,1.032258064516129,45.0,30,30,1.0,0,2026-04-11,v1_student
49492998,De Baarsjes - Oud-West,Entire home,Entire home/apt,4,1.5,3.0,4.0,843.0,2,730,False,True,1,48.0,48.0,260.9583333333333,1630.0,524.0,91,1.0,2.0,730.0,31,1.0,2.0,730.0,30,30,1.0,0,2026-04-11,v1_student
49493340,IJburg - Zeeburgereiland,Entire condo,Entire home/apt,5,1.5,2.0,3.0,198.0,4,14,False,False,1,20.0,20.0,302.75,1110.0,318.0,24,0.26373626373626374,4.472527472527473,14.0,10,0.3225806451612903,4.516129032258064,14.0,30,7,0.23333333333333334,1,2026-04-11,v1_student
49496321,Zuid,Room in boutique hotel,Private room,2,1.0,1.0,1.0,116.0,1,1125,True,False,6,196.0,196.0,157.89795918367346,1006.0,238.0,91,1.0,1.010989010989011,45.0,31,1.0,1.032258064516129,45.0,30,30,1.0,0,2026-04-11,v1_student
49513309,Centrum-Oost,Private room in bed and breakfast,Private room,2,1.0,,,,1,1125,False,False,1,1.0,1.0,213.0,213.0,1799.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49523382,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,213.0,3,20,False,False,1,5.0,5.0,323.2,382.0,321.0,91,1.0,3.0,20.0,31,1.0,3.0,20.0,30,30,1.0,0,2026-04-11,v1_student
49537275,De Pijp - Rivierenbuurt,Entire serviced apartment,Entire home/apt,3,1.0,2.0,2.0,1000.0,3,1125,False,True,1,102.0,101.0,260.3627450980392,957.0,236.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49604175,Centrum-Oost,Entire rental unit,Entire home/apt,6,2.0,4.0,3.0,399.0,5,21,False,False,1,20.0,20.0,259.25,713.0,233.0,0,0.0,5.0,21.0,0,0.0,5.0,21.0,30,0,0.0,1,2026-04-11,v1_student
49607025,De Baarsjes - Oud-West,Entire loft,Entire home/apt,2,1.0,1.0,,,4,1125,False,False,1,13.0,13.0,255.15384615384616,720.0,669.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49700139,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,4,1.0,2.0,,,4,365,True,True,2,7.0,7.0,145.28571428571428,600.0,736.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-04-11,v1_student
49725678,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,1.0,325.0,1,365,True,False,6,5.0,5.0,143.2,261.0,743.0,0,0.0,1.0,999.0,0,0.0,1.0,999.0,30,0,0.0,1,2026-04-11,v1_student
49739955,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,2.0,138.0,1,360,True,False,7,412.0,409.0,129.84466019417476,967.0,235.0,91,1.0,1.0,1000.0,31,1.0,1.0,1000.0,30,30,1.0,0,2026-04-11,v1_student
49769129,Westerpark,Entire condo,Entire home/apt,4,1.5,2.0,,,3,1125,False,False,1,1.0,1.0,56.0,56.0,1777.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49772105,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,1.0,188.0,3,10,False,False,1,11.0,11.0,393.0,911.0,246.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,2026-04-11,v1_student
49773976,De Baarsjes - Oud-West,Entire home,Entire home/apt,4,2.0,3.0,4.0,175.0,7,100,False,True,1,3.0,3.0,393.3333333333333,869.0,462.0,0,0.0,7.0,100.0,0,0.0,7.0,100.0,30,0,0.0,1,2026-04-11,v1_student
49788706,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,,,15,30,False,False,1,5.0,4.0,214.2,351.0,1379.0,0,0.0,15.0,30.0,0,0.0,15.0,30.0,30,0,0.0,1,2026-04-11,v1_student
49791973,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,1.0,266.0,2,28,False,False,1,17.0,17.0,294.6470588235294,735.0,307.0,0,0.0,2.0,28.0,0,0.0,2.0,28.0,30,0,0.0,1,2026-04-11,v1_student
49808055,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,2.0,2.0,2.0,275.0,7,30,False,True,1,5.0,5.0,481.6,646.0,312.0,58,0.6373626373626373,7.0,30.0,0,0.0,7.0,30.0,30,0,0.0,1,2026-04-11,v1_student
49820052,Oud-Oost,Entire condo,Entire home/apt,3,1.5,1.0,1.0,259.0,4,30,False,False,1,7.0,7.0,241.14285714285714,424.0,342.0,42,0.46153846153846156,3.0,30.0,31,1.0,3.0,30.0,30,30,1.0,0,2026-04-11,v1_student
49821276,Centrum-West,Room in boutique hotel,Private room,1,1.0,1.0,1.0,166.0,1,360,True,True,8,118.0,118.0,157.47457627118644,995.0,236.0,70,0.7692307692307693,1.2857142857142858,1000.0,23,0.7419354838709677,1.3225806451612903,1000.0,30,30,1.0,0,2026-04-11,v1_student
49821927,Centrum-Oost,Private room in loft,Private room,2,1.0,1.0,,,5,7,False,False,1,0.0,0.0,,,-1.0,0,0.0,5.0,7.0,0,0.0,5.0,7.0,30,0,0.0,1,2026-04-11,v1_student
49833343,Oud-Noord,Entire townhouse,Entire home/apt,2,1.0,1.0,,,1,1125,True,False,1,13.0,13.0,118.6923076923077,370.0,1609.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49833727,IJburg - Zeeburgereiland,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,89.0,2,7,True,True,1,121.0,121.0,261.1818181818182,993.0,214.0,43,0.4725274725274725,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-04-11,v1_student
49834362,Noord-West,Private room in townhouse,Private room,2,1.0,1.0,1.0,99.0,2,2,True,False,1,34.0,34.0,222.5,535.0,538.0,70,0.7692307692307693,2.0,2.0,31,1.0,2.0,2.0,30,30,1.0,0,2026-04-11,v1_student
49844875,Bos en Lommer,Entire rental unit,Entire home/apt,4,1.5,2.0,,,2,1125,False,False,1,0.0,0.0,,,-1.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49845424,Zuid,Entire condo,Entire home/apt,4,1.5,3.0,,,4,15,False,False,1,6.0,6.0,200.16666666666666,454.0,263.0,0,0.0,5.142857142857143,15.0,0,0.0,5.096774193548387,15.0,30,0,0.0,1,2026-04-11,v1_student
49846930,Bos en Lommer,Entire condo,Entire home/apt,2,1.0,1.0,,,2,730,False,False,1,17.0,17.0,199.1764705882353,599.0,920.0,0,0.0,2.0,730.0,0,0.0,2.0,730.0,30,0,0.0,1,2026-04-11,v1_student
49867500,Centrum-West,Private room in serviced apartment,Private room,2,1.0,1.0,1.0,175.0,2,6,True,False,2,247.0,247.0,215.6315789473684,1465.0,230.0,89,0.978021978021978,2.0,1125.0,29,0.9354838709677419,2.0,1125.0,30,24,0.8,0,2026-04-11,v1_student
49874875,Bos en Lommer,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,322.0,2,365,True,False,1,38.0,38.0,184.92105263157896,976.0,293.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
49880878,Oud-Oost,Entire condo,Entire home/apt,4,1.5,3.0,,,3,30,False,False,1,13.0,13.0,365.3076923076923,674.0,525.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
49882262,Watergraafsmeer,Entire home,Entire home/apt,2,1.0,2.0,,,3,15,False,False,1,16.0,16.0,197.125,890.0,832.0,0,0.0,3.0,15.0,0,0.0,3.0,15.0,30,0,0.0,1,2026-04-11,v1_student
49892420,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,1.0,2.0,2.0,400.0,2,2,False,False,1,20.0,20.0,187.35,604.0,230.0,23,0.25274725274725274,2.0,2.0,0,0.0,2.0,2.0,30,0,0.0,1,2026-04-11,v1_student
49927889,Buitenveldert - Zuidas,Private room in condo,Private room,1,1.0,0.0,1.0,79.0,2,60,False,True,2,156.0,156.0,225.50641025641025,3258.0,227.0,91,1.0,2.0,1125.0,31,1.0,2.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
49940021,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,1.0,144.0,1,360,True,False,7,51.0,51.0,226.37254901960785,1015.0,229.0,91,1.0,1.0,1000.0,31,1.0,1.0,1000.0,30,30,1.0,0,2026-04-11,v1_student
49940100,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,1.0,151.0,1,360,True,False,7,6.0,6.0,275.8333333333333,579.0,431.0,91,1.0,1.0,1000.0,31,1.0,1.0,1000.0,30,30,1.0,0,2026-04-11,v1_student
49940198,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,1.0,157.0,1,360,True,False,7,8.0,8.0,189.25,534.0,473.0,91,1.0,1.0,1000.0,31,1.0,1.0,1000.0,30,30,1.0,0,2026-04-11,v1_student
49940274,Oud-Oost,Room in hotel,Private room,3,1.0,1.0,2.0,217.0,1,360,True,False,7,21.0,21.0,121.0,529.0,273.0,86,0.945054945054945,1.0,1000.0,27,0.8709677419354839,1.0,1000.0,30,30,1.0,0,2026-04-11,v1_student
49940338,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,,,1,360,True,False,7,3.0,3.0,123.66666666666667,259.0,1691.0,84,0.9230769230769231,1.0,1000.0,26,0.8387096774193549,1.0,1000.0,30,30,1.0,0,2026-04-11,v1_student
49940408,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,2.0,190.0,1,360,True,False,7,4.0,4.0,192.0,397.0,1200.0,91,1.0,1.0,1000.0,31,1.0,1.0,1000.0,30,30,1.0,0,2026-04-11,v1_student
49944795,Bos en Lommer,Entire rental unit,Entire home/apt,4,1.0,1.0,,,2,20,False,False,1,10.0,10.0,155.0,447.0,720.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
50028362,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,,,,2,2,False,False,1,27.0,27.0,241.44444444444446,980.0,708.0,0,0.0,2.0,2.0,0,0.0,2.0,2.0,30,0,0.0,1,2026-04-11,v1_student
50040615,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,2.0,2.0,,,3,12,False,False,1,20.0,20.0,253.9,748.0,298.0,0,0.0,3.0,12.0,0,0.0,3.0,12.0,30,0,0.0,1,2026-04-11,v1_student
50066959,Noord-West,Entire home,Entire home/apt,6,1.5,3.0,4.0,238.0,2,14,False,False,1,5.0,5.0,138.0,259.0,545.0,0,0.0,2.0,14.0,0,0.0,2.0,14.0,30,1,0.03333333333333333,1,2026-04-11,v1_student
50076767,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,,,3,30,False,False,2,13.0,13.0,304.3076923076923,526.0,677.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
50079799,De Baarsjes - Oud-West,Entire loft,Entire home/apt,2,1.0,1.0,,,3,30,False,False,2,5.0,5.0,351.0,606.0,643.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
50081646,Centrum-West,Houseboat,Entire home/apt,2,1.5,1.0,1.0,311.0,3,50,False,False,1,24.0,24.0,309.9166666666667,947.0,217.0,0,0.0,2.0,50.0,0,0.0,2.0,50.0,30,1,0.03333333333333333,1,2026-04-11,v1_student
50110630,Noord-Oost,Private room in condo,Private room,2,1.5,1.0,2.0,145.0,2,30,True,False,2,0.0,0.0,,,-1.0,91,1.0,2.0,30.0,31,1.0,2.0,30.0,30,18,0.6,0,2026-04-11,v1_student
50116117,Watergraafsmeer,Entire rental unit,Entire home/apt,4,2.0,3.0,,,2,28,False,False,1,21.0,21.0,217.71428571428572,517.0,241.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
50116226,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,,,2,3,False,False,1,19.0,19.0,310.94736842105266,997.0,607.0,0,0.0,2.0,3.0,0,0.0,2.0,3.0,30,0,0.0,1,2026-04-11,v1_student
50123424,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,,,1,1125,False,False,1,0.0,0.0,,,-1.0,0,0.0,3.4285714285714284,1125.0,0,0.0,3.3225806451612905,1125.0,30,0,0.0,1,2026-04-11,v1_student
50133183,Centrum-Oost,Entire condo,Entire home/apt,4,1.5,2.0,4.0,214.0,28,730,True,False,1,32.0,32.0,257.6875,911.0,215.0,91,1.0,7.0,1125.0,31,1.0,7.0,1125.0,30,14,0.4666666666666667,0,2026-04-11,v1_student
50135127,Centrum-Oost,Private room in houseboat,Private room,4,1.0,2.0,2.0,227.0,2,1125,False,True,1,259.0,258.0,255.94980694980694,2249.0,229.0,88,0.967032967032967,2.010989010989011,1125.0,28,0.9032258064516129,2.032258064516129,1125.0,30,18,0.6,0,2026-04-11,v1_student
50150930,De Baarsjes - Oud-West,Entire loft,Entire home/apt,2,1.0,2.0,,,20,365,False,False,1,4.0,4.0,359.5,514.0,817.0,0,0.0,20.0,365.0,0,0.0,20.0,365.0,30,0,0.0,1,2026-04-11,v1_student
50164129,Oud-Oost,Entire condo,Entire home/apt,3,1.0,2.0,2.0,315.0,2,30,True,False,1,21.0,21.0,334.4761904761905,1016.0,353.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
